actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,bc_loss,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,noisy_feedback,reward_acc_fixed_ref,reward_acc_heldout,reward_acc_onpolicy,reward_acc_train,step,step_in_window,total_duration,total_feedback,true_episode_reward,window_id
-3.3919433007240296,-12.32074815940857,-6.0,0.036666140710935,0.014044224590063095,0.2681867757439613,0.0,0.0,0.0,0.0,0.024067038660869,0.0,0.0,0.0,15.646466970443726,27.0,386.5830413316726,100.0,0.0,0.0,0.0,0.0,0.0,27000,16000.0,0.0,100.0,130.09498355665073,0.0
-3.7994207508563997,-12.991013637542725,-6.0,0.02870682202838361,0.01303130839113146,0.2723452746719122,0.0,0.0,0.0,0.0,0.024177415459416807,0.0,0.0,0.0,15.650723457336426,28.0,392.6032109352527,100.0,0.0,0.0,0.0,0.0,0.0,28000,17000.0,0.0,100.0,143.36027393794768,0.0
-4.204097534894943,-13.65911191368103,-6.0,0.021790560352616013,0.012118737820535899,0.27775288531184195,0.0,0.0,0.0,0.0,0.0245464279493317,0.0,0.0,0.0,15.800249338150024,29.0,388.750276212726,100.0,0.0,0.0,0.0,0.0,0.0,29000,18000.0,0.0,100.0,136.10623119698255,0.0
-4.583353870868683,-14.324312890052795,-6.0,0.01603797968570143,0.011304587997496129,0.28130315071344375,0.0,0.0,0.0,0.0,0.024022718818858264,0.0,0.0,0.0,15.796769857406616,30.0,414.5896875439794,100.0,0.0,0.0,0.0,0.0,0.0,30000,19000.0,0.0,100.0,120.41520867597863,0.0
-4.575839625120163,-14.828355591773986,-6.0,0.014976585786789655,0.010505157598294318,0.23276488439738752,0.0,0.0,0.0,0.0,0.03849601505696774,0.0,0.0,0.0,19.828057050704956,31.0,405.0512888444064,100.0,0.0,0.828125,0.875,0.7395833333333334,0.9895833532015482,31000,20000.0,0.0,100.0,149.6703170778498,0.5
-4.837579501152039,-15.378183703422547,-6.0,0.01132725675497204,0.009745236842893064,0.23338837876915933,0.0,0.0,0.0,0.0,0.035492273399606346,0.0,0.0,0.0,16.089160203933716,32.0,263.3338498728517,200.0,0.0,0.0,0.0,0.0,0.0,32000,1000.0,0.0,200.0,121.90387099168493,1.0
-5.08614801120758,-15.87258220386505,-6.0,0.008300962242064997,0.009051022691652179,0.23476921631395817,0.0,0.0,0.0,0.0,0.032286911800503734,0.0,0.0,0.0,16.20546841621399,33.0,233.23175283874298,200.0,0.0,0.0,0.0,0.0,0.0,33000,2000.0,0.0,200.0,139.23270063317344,1.0
-5.729183901786804,-16.378909479141235,-6.0,0.002347179901989875,0.00863140624947846,0.23837367424368858,0.0,0.0,0.0,0.0,0.031543501900509,0.0,0.0,0.0,16.076980113983154,34.0,338.4944772942108,200.0,0.0,0.0,0.0,0.0,0.0,34000,3000.0,0.0,200.0,141.0757010697623,1.0
-6.1041539540290835,-16.91739426231384,-6.0,-0.0008974474519200157,0.008589553232304752,0.24216209813952447,0.0,0.0,0.0,0.0,0.02907760126888752,0.0,0.0,0.0,16.07765817642212,35.0,367.000088096509,200.0,0.0,0.0,0.0,0.0,0.0,35000,4000.0,0.0,200.0,157.5463381932673,1.0
-6.140836751461029,-17.454500198364258,-6.0,-0.0012440139584359712,0.008855749859474599,0.24587801490724087,0.0,0.0,0.0,0.0,0.02885801794193685,0.0,0.0,0.0,16.07704496383667,36.0,388.34586890862556,200.0,0.0,0.0,0.0,0.0,0.0,36000,5000.0,0.0,200.0,214.79730515608748,1.0
-6.020841570854187,-17.96830351638794,-6.0,-0.00018781922000925987,0.009027539159171283,0.2483849968612194,0.0,0.0,0.0,0.0,0.028843839617446066,0.0,0.0,0.0,16.132304668426514,37.0,353.72878921660595,200.0,0.0,0.0,0.0,0.0,0.0,37000,6000.0,0.0,200.0,191.78742898465083,1.0
-6.014318449497223,-18.46283354949951,-6.0,-0.0001298490281915292,0.009082489067688585,0.25104102469980716,0.0,0.0,0.0,0.0,0.029388011023402213,0.0,0.0,0.0,15.965551376342773,38.0,332.92593131642207,200.0,0.0,0.0,0.0,0.0,0.0,38000,7000.0,0.0,200.0,142.15686722912469,1.0
-6.026365141868592,-18.94588397026062,-6.0,-0.0002414619911360205,0.009168204023502767,0.253917083337903,0.0,0.0,0.0,0.0,0.029533034946769475,0.0,0.0,0.0,15.92952013015747,39.0,340.9364428543777,200.0,0.0,0.0,0.0,0.0,0.0,39000,8000.0,0.0,200.0,196.4913290033072,1.0
-6.012096696853638,-19.40750507545471,-6.0,-0.00011176312420866452,0.009273739445023238,0.25533819860219953,0.0,0.0,0.0,0.0,0.030026301216334105,0.0,0.0,0.0,16.122291803359985,40.0,341.9723232870456,200.0,0.0,0.0,0.0,0.0,0.0,40000,9000.0,0.0,200.0,182.1799593190945,1.0
-6.004821499824524,-19.857335531234742,-6.0,-4.463743625819916e-05,0.009310365109704434,0.25733569991588595,0.0,0.0,0.0,0.0,0.030523945713415743,0.0,0.0,0.0,35.99069166183472,41.0,343.60201807215344,200.0,0.0,0.0,0.0,0.0,0.0,41000,10000.0,0.0,200.0,218.87623941168565,1.0
-6.015698288440705,-20.312438186645508,-6.0,-0.00014660137363534887,0.009349510634317994,0.25932218265533447,0.0,0.0,0.0,0.0,0.029321203561499715,0.0,0.0,0.0,16.041248083114624,42.0,327.31968966999557,200.0,0.0,0.0,0.0,0.0,0.0,42000,11000.0,0.0,200.0,165.96830460932665,1.0
-6.018239057540893,-20.75992227745056,-6.0,-0.00017206870830705157,0.009415846232324838,0.2616375203281641,0.0,0.0,0.0,0.0,0.030248722691088914,0.0,0.0,0.0,16.20784616470337,43.0,356.3138905368978,200.0,0.0,0.0,0.0,0.0,0.0,43000,12000.0,0.0,200.0,188.04290915732219,1.0
-6.01555971622467,-21.19395157623291,-6.0,-0.00014815427306166383,0.00952324937004596,0.2633012058287859,0.0,0.0,0.0,0.0,0.030278716281056405,0.0,0.0,0.0,16.121929168701172,44.0,344.10987851035316,200.0,0.0,0.0,0.0,0.0,0.0,44000,13000.0,0.0,200.0,223.41290133258485,1.0
-6.00523139333725,-21.626681047439575,-6.0,-5.001533876202302e-05,0.009593727347441018,0.26507880310714244,0.0,0.0,0.0,0.0,0.030071203770115972,0.0,0.0,0.0,16.160906076431274,45.0,329.1553930648952,200.0,0.0,0.0,0.0,0.0,0.0,45000,14000.0,0.0,200.0,163.0629250861046,1.0
-6.00457588338852,-22.05821300315857,-6.0,-4.379885787784588e-05,0.009631165352649986,0.26778020668029784,0.0,0.0,0.0,0.0,0.02940414776466787,0.0,0.0,0.0,16.10021686553955,46.0,365.75041705928743,200.0,0.0,0.0,0.0,0.0,0.0,46000,15000.0,0.0,200.0,237.21096986422955,1.0
-6.019939665317535,-22.486457319259642,-6.0,-0.00019302273004723246,0.009697167255915701,0.27018075619637966,0.0,0.0,0.0,0.0,0.029761265797540546,0.0,0.0,0.0,15.99662184715271,47.0,393.3312729099707,200.0,0.0,0.0,0.0,0.0,0.0,47000,16000.0,0.0,200.0,309.87047717277187,1.0
-6.008092332839966,-22.904710678100585,-6.0,-7.8877481399104e-05,0.009772412698715925,0.27272417867183685,0.0,0.0,0.0,0.0,0.029306986315175892,0.0,0.0,0.0,15.855682134628296,48.0,369.23612430499634,200.0,0.0,0.0,0.0,0.0,0.0,48000,17000.0,0.0,200.0,227.4069710271197,1.0
-6.017565975189209,-23.31368879890442,-6.0,-0.0001726848814432742,0.009852991355583072,0.2746166520565748,0.0,0.0,0.0,0.0,0.03017909258790314,0.0,0.0,0.0,15.950746536254883,49.0,381.04299046169035,200.0,0.0,0.0,0.0,0.0,0.0,49000,18000.0,0.0,200.0,266.63999164016093,1.0
-6.000473018169403,-23.70431739616394,-6.0,-4.531508435320575e-06,0.009903415407054127,0.2763531991839409,0.0,0.0,0.0,0.0,0.029901553865522148,0.0,0.0,0.0,15.872808933258057,50.0,369.83754828281235,200.0,0.0,0.0,0.0,0.0,0.0,50000,19000.0,0.0,200.0,175.3749612692936,1.0
-5.837349546909333,-24.001017854690552,-6.0,0.0015433624872021028,0.009507341992110015,0.2517973918020725,0.0,0.0,0.0,0.0,0.03725847104936838,0.0,0.0,0.0,19.98906898498535,51.0,359.4076430093264,200.0,0.0,0.8372395833333334,0.9000000357627869,0.75,0.9777778387069702,51000,20000.0,0.0,200.0,196.82162607250478,1.5
-5.935860447883606,-24.287276863098146,-6.0,0.000576721332166926,0.008941519036889077,0.253264260828495,0.0,0.0,0.0,0.0,0.039743706649169326,0.0,0.0,0.0,16.262341499328613,52.0,279.6333226366696,300.0,0.0,0.0,0.0,0.0,0.0,52000,1000.0,0.0,300.0,174.42101635582637,2.0
-6.031109052181244,-24.58601905822754,-6.0,-0.00027741044510912617,0.0089171809758991,0.2547901099324226,0.0,0.0,0.0,0.0,0.03573309717141092,0.0,0.0,0.0,16.21745777130127,53.0,346.5297545721405,300.0,0.0,0.0,0.0,0.0,0.0,53000,2000.0,0.0,300.0,240.15114201240127,2.0
-6.0311095914840696,-24.882705904006958,-6.0,-0.00028210043102444614,0.009088866349309683,0.2567557017058134,0.0,0.0,0.0,0.0,0.035458835775032636,0.0,0.0,0.0,16.029621601104736,54.0,348.0862025798124,300.0,0.0,0.0,0.0,0.0,0.0,54000,3000.0,0.0,300.0,280.2423998057948,2.0
-6.0190332956314085,-25.186289806365966,-6.0,-0.00017497182806255296,0.009210194110870361,0.25838668474555015,0.0,0.0,0.0,0.0,0.03497764453291893,0.0,0.0,0.0,15.957365274429321,55.0,353.7163140618359,300.0,0.0,0.0,0.0,0.0,0.0,55000,4000.0,0.0,300.0,264.9221100373283,2.0
-6.042003710746765,-25.491124914169312,-6.0,-0.0003930369887530105,0.009342565544880927,0.2598914300352335,0.0,0.0,0.0,0.0,0.03642293594777584,0.0,0.0,0.0,15.920642852783203,56.0,349.230574298359,300.0,0.0,0.0,0.0,0.0,0.0,56000,5000.0,0.0,300.0,255.95378985093356,2.0
-6.019674273967743,-25.80074108505249,-6.0,-0.0001873596392106265,0.009526379580609501,0.2619326552152634,0.0,0.0,0.0,0.0,0.03528125461004675,0.0,0.0,0.0,16.03533387184143,57.0,353.55629628687166,300.0,0.0,0.0,0.0,0.0,0.0,57000,6000.0,0.0,300.0,241.37128343180564,2.0
-6.021257358551026,-26.10867091560364,-6.0,-0.0002048573929350823,0.009647472457960249,0.26321774296462536,0.0,0.0,0.0,0.0,0.036041183285415175,0.0,0.0,0.0,16.115095853805542,58.0,367.8400606474024,300.0,0.0,0.0,0.0,0.0,0.0,58000,7000.0,0.0,300.0,266.9462897675034,2.0
-6.018172258377075,-26.416882957458498,-6.0,-0.0001771304545691237,0.009772639204747975,0.2644605315476656,0.0,0.0,0.0,0.0,0.0354425741918385,0.0,0.0,0.0,16.212708711624146,59.0,311.38058993288723,300.0,0.0,0.0,0.0,0.0,0.0,59000,8000.0,0.0,300.0,221.95516664790944,2.0
-6.021260148048401,-26.721579481124877,-6.0,-0.00020982713239936856,0.009895734480582178,0.2656084113419056,0.0,0.0,0.0,0.0,0.035319929795339704,0.0,0.0,0.0,16.193462371826172,60.0,336.3731323844986,300.0,0.0,0.0,0.0,0.0,0.0,60000,9000.0,0.0,300.0,205.8319490657244,2.0
-6.018303297042847,-27.022898052215577,-6.0,-0.00018276025760133053,0.01002104333229363,0.2659742379486561,0.0,0.0,0.0,0.0,0.036587079582735896,0.0,0.0,0.0,36.08038783073425,61.0,319.0474956557737,300.0,0.0,0.0,0.0,0.0,0.0,61000,10000.0,0.0,300.0,212.1528484629113,2.0
-6.0211182560920715,-27.33618653869629,-6.0,-0.00021352917967305983,0.010137501343153417,0.2679907938241959,0.0,0.0,0.0,0.0,0.03528746627829969,0.0,0.0,0.0,16.06342577934265,62.0,346.197040151339,300.0,0.0,0.0,0.0,0.0,0.0,62000,11000.0,0.0,300.0,277.7617288594816,2.0
-6.013202188491821,-27.635078212738037,-6.0,-0.0001347508184844628,0.010242239373736084,0.2696144463866949,0.0,0.0,0.0,0.0,0.0354372920487076,0.0,0.0,0.0,15.964635848999023,63.0,358.33949310278695,300.0,0.0,0.0,0.0,0.0,0.0,63000,12000.0,0.0,300.0,298.51179903998747,2.0
-6.001373504161835,-27.92930923652649,-6.0,-1.3937100942712277e-05,0.010256762918084859,0.27055305179953576,0.0,0.0,0.0,0.0,0.03515140339545906,0.0,0.0,0.0,16.06340479850769,64.0,371.6665049609728,300.0,0.0,0.0,0.0,0.0,0.0,64000,13000.0,0.0,300.0,299.55094219664534,2.0
-5.983620186328888,-28.218427108764647,-6.0,0.00016774617983173813,0.010201755059882998,0.2721284602433443,0.0,0.0,0.0,0.0,0.03579533049464226,0.0,0.0,0.0,16.046522617340088,65.0,360.61942799319513,300.0,0.0,0.0,0.0,0.0,0.0,65000,14000.0,0.0,300.0,296.5787557191329,2.0
-6.004822753429413,-28.49837758255005,-6.0,-4.8958587991364766e-05,0.010158838238567114,0.2732155308127403,0.0,0.0,0.0,0.0,0.03425102242827415,0.0,0.0,0.0,16.15567970275879,66.0,339.82861307581334,300.0,0.0,0.0,0.0,0.0,0.0,66000,15000.0,0.0,300.0,233.74886384280668,2.0
-5.997145773887635,-28.77332239341736,-6.0,2.9330746227060445e-05,0.010182429128326476,0.27465896570682524,0.0,0.0,0.0,0.0,0.03480306877382099,0.0,0.0,0.0,16.186492443084717,67.0,377.1282601226121,300.0,0.0,0.0,0.0,0.0,0.0,67000,16000.0,0.0,300.0,306.03237609267137,2.0
-5.984892586231232,-29.034607498168945,-6.0,0.00015339337645855266,0.010128163834102451,0.2755723453760147,0.0,0.0,0.0,0.0,0.033680201580747963,0.0,0.0,0.0,15.974982261657715,68.0,329.7027776259929,300.0,0.0,0.0,0.0,0.0,0.0,68000,17000.0,0.0,300.0,256.69340028187065,2.0
-5.977927900314331,-29.28728081703186,-6.0,0.000221482844237471,0.010012554992921651,0.2770518856048584,0.0,0.0,0.0,0.0,0.034741759121418,0.0,0.0,0.0,16.17427372932434,69.0,373.655586078763,300.0,0.0,0.0,0.0,0.0,0.0,69000,18000.0,0.0,300.0,324.06795371527863,2.0
-5.972477641105652,-29.533224597930907,-6.0,0.0002719158543332014,0.00987314485758543,0.2786963264346123,0.0,0.0,0.0,0.0,0.03148969670943916,0.0,0.0,0.0,16.112331867218018,70.0,381.9553671147005,300.0,0.0,0.0,0.0,0.0,0.0,70000,19000.0,0.0,300.0,307.02765845129704,2.0
-5.876860468387604,-29.690110095977783,-6.0,0.0011652791132873972,0.009496261274442077,0.2511072034090757,0.0,0.0,0.0,0.0,0.03540040455758572,0.0,0.0,0.0,20.107293844223022,71.0,362.7638975958107,300.0,0.0,0.8515625,0.8166666825612386,0.71875,0.9760416746139526,71000,20000.0,0.0,300.0,320.51589652289954,2.5
-5.928346646785736,-29.83117609786987,-6.0,0.0006445769493948319,0.008963701715692877,0.25195450356602667,0.0,0.0,0.0,0.0,0.0365303384270519,0.0,0.0,0.0,16.131953954696655,72.0,315.2874601537478,400.0,0.0,0.0,0.0,0.0,0.0,72000,1000.0,0.0,400.0,274.3409463591234,3.0
-5.984727164745331,-29.965498722076415,-6.0,0.00013446740637300535,0.008766909981146456,0.2523288654386997,0.0,0.0,0.0,0.0,0.0351194438803941,0.0,0.0,0.0,16.379754543304443,73.0,315.5527614853345,400.0,0.0,0.0,0.0,0.0,0.0,73000,2000.0,0.0,400.0,262.23006980655265,3.0
-5.982807933330536,-30.09726396560669,-6.0,0.00014996418800001266,0.008717912853695452,0.2530126621872187,0.0,0.0,0.0,0.0,0.03613794578611851,0.0,0.0,0.0,16.31853175163269,74.0,305.9506057689141,400.0,0.0,0.0,0.0,0.0,0.0,74000,3000.0,0.0,400.0,226.23755597157705,3.0
-6.009027816772461,-30.23823208236694,-6.0,-7.831387806800194e-05,0.008681256355717778,0.2541473403126001,0.0,0.0,0.0,0.0,0.03467402501218021,0.0,0.0,0.0,16.321244955062866,75.0,305.4895602200704,400.0,0.0,0.0,0.0,0.0,0.0,75000,4000.0,0.0,400.0,247.2698781901656,3.0
-6.015549384593964,-30.37504654121399,-6.0,-0.0001359048910526326,0.008759106003679335,0.25507060004770754,0.0,0.0,0.0,0.0,0.0349423103146255,0.0,0.0,0.0,16.1246554851532,76.0,329.5138273294433,400.0,0.0,0.0,0.0,0.0,0.0,76000,5000.0,0.0,400.0,314.81186725222886,3.0
-6.03675479888916,-30.517838567733765,-6.0,-0.00032660586231213527,0.008903944578021765,0.25536205418407915,0.0,0.0,0.0,0.0,0.03485560013540089,0.0,0.0,0.0,16.165035486221313,77.0,309.0379949500784,400.0,0.0,0.0,0.0,0.0,0.0,77000,6000.0,0.0,400.0,233.02703727805653,3.0
-6.027853091239929,-30.66657339859009,-6.0,-0.0002523091008042684,0.009068283285014331,0.25665387795865535,0.0,0.0,0.0,0.0,0.03608142882399261,0.0,0.0,0.0,16.160951375961304,78.0,320.45463235952775,400.0,0.0,0.0,0.0,0.0,0.0,78000,7000.0,0.0,400.0,300.9909965531899,3.0
-6.008858283042907,-30.82214925956726,-6.0,-8.102488490112591e-05,0.009158096604049206,0.258015703111887,0.0,0.0,0.0,0.0,0.03496929135546088,0.0,0.0,0.0,16.240604877471924,79.0,337.15677403940936,400.0,0.0,0.0,0.0,0.0,0.0,79000,8000.0,0.0,400.0,267.1605354324962,3.0
-6.011057920455933,-30.97262179374695,-6.0,-0.00010177357995416969,0.009230692250654102,0.2585005728602409,0.0,0.0,0.0,0.0,0.03500109850801528,0.0,0.0,0.0,16.066025257110596,80.0,342.41723518562503,400.0,0.0,0.0,0.0,0.0,0.0,80000,9000.0,0.0,400.0,290.62429489747416,3.0
-6.005166284561157,-31.135227849960327,-6.0,-4.76962989923777e-05,0.009256487168371677,0.25971253658831117,0.0,0.0,0.0,0.0,0.03386919893883169,0.0,0.0,0.0,37.58454751968384,81.0,335.7390189191792,400.0,0.0,0.0,0.0,0.0,0.0,81000,10000.0,0.0,400.0,275.6519143031384,3.0
-6.011336919307709,-31.290566947937013,-6.0,-0.0001054702425317373,0.009315226772800087,0.26078956039249895,0.0,0.0,0.0,0.0,0.03527015938051045,0.0,0.0,0.0,16.106141090393066,82.0,344.62890603463893,400.0,0.0,0.0,0.0,0.0,0.0,82000,11000.0,0.0,400.0,294.2440268409787,3.0
-6.011405892848969,-31.449507736206055,-6.0,-0.00010686962890031282,0.009386714907363057,0.26168307608366015,0.0,0.0,0.0,0.0,0.035106293819844724,0.0,0.0,0.0,15.99397349357605,83.0,325.53029812069144,400.0,0.0,0.0,0.0,0.0,0.0,83000,12000.0,0.0,400.0,240.8312056078276,3.0
